ID_Venta,ID_Cliente,Monto,Fecha,Nombre,Ciudad,Total_Gastado_Cliente,Conteo_Transacciones_Ciudad
1499,391,24.26,01/04/2024,Pedro Hernandez,Salvador Alvarado,3794.73,476.0
1503,242,930.4,22/02/2024,Luis Lopez,Culiacan,2354.41,424.0
1504,291,624.79,12/06/2024,Carlos Ruiz,Salvador Alvarado,5123.68,476.0
1505,134,165.05,15/07/2024,Ana Martinez,Salvador Alvarado,2570.12,476.0
1506,145,309.48,30/01/2024,Ana Martinez,Guasave,1253.58,402.0
1507,212,66.95,12/04/2024,Lucia Diaz,Guasave,579.92,402.0
1508,170,232.67,07/03/2024,Luis Lopez,Los Mochis,365.43,445.0
1509,99,610.21,20/08/2024,Luis Lopez,Los Mochis,3115.62,445.0
1510,63,204.28,24/07/2024,Carlos Ruiz,Los Mochis,2948.14,445.0
1511,163,727.62,15/09/2024,Maria Garcia,Mazatlan,3135.06,406.0
1512,112,292.97,15/05/2024,Maria Garcia,Culiacan,2674.9,424.0
1513,264,13.33,29/04/2024,Lucia Diaz,Culiacan,2929.5,424.0
1514,115,151.98,21/08/2024,Maria Garcia,Guasave,3824.47,402.0
1515,278,628.46,04/10/2024,Juan Perez,Guasave,3787.26,402.0
1516,117,731.59,11/08/2024,Luis Lopez,Mazatlan,3151.38,406.0
1517,97,71.22,05/06/2024,Pedro Hernandez,Culiacan,708.49,424.0
1519,79,596.92,24/09/2024,Luis Lopez,Guasave,3228.52,402.0
1520,285,518.48,18/07/2024,Maria Garcia,Los Mochis,5118.38,445.0
1522,29,649.54,22/08/2024,Juan Perez,Salvador Alvarado,1169.65,476.0
1525,457,367.39,29/07/2024,Elena Solis,Culiacan,1779.51,424.0
1526,46,374.96,11/02/2024,Maria Garcia,Culiacan,1531.36,424.0
1528,199,239.73,16/10/2024,Carlos Ruiz,Culiacan,4231.21,424.0
1530,143,251.47,07/01/2024,Pedro Hernandez,Salvador Alvarado,3580.56,476.0
1531,221,466.88,14/09/2024,Maria Garcia,Los Mochis,2586.74,445.0
1532,42,237.99,08/03/2024,Luis Lopez,Guasave,4837.82,402.0
1533,94,275.41,10/05/2024,Luis Lopez,Guasave,4525.91,402.0
1534,146,80.88,19/09/2024,Carlos Ruiz,Salvador Alvarado,8206.4,476.0
1537,206,453.98,23/09/2024,Luis Lopez,Salvador Alvarado,2966.49,476.0
1538,409,20.78,11/06/2024,Pedro Hernandez,Salvador Alvarado,2574.4,476.0
1539,64,21.33,29/01/2024,Elena Solis,Los Mochis,1652.5,445.0
1540,461,108.66,08/01/2024,Juan Perez,Salvador Alvarado,3145.29,476.0
1542,473,522.21,24/03/2024,Juan Perez,Salvador Alvarado,2671.88,476.0
1545,456,767.84,15/03/2024,Maria Garcia,Culiacan,2441.23,424.0
1546,268,732.32,24/11/2024,Luis Lopez,Mazatlan,2082.86,406.0
1547,132,280.31,08/10/2024,Pedro Hernandez,Culiacan,3617.65,424.0
1548,154,192.75,16/09/2024,Juan Perez,Guasave,2580.4,402.0
1550,110,139.85,26/06/2024,Maria Garcia,Guasave,1617.54,402.0
1551,456,735.99,08/05/2024,Maria Garcia,Culiacan,2441.23,424.0
1552,460,286.44,22/12/2024,Lucia Diaz,Guasave,2545.8,402.0
1553,500,340.34,14/04/2024,Lucia Diaz,Salvador Alvarado,2526.42,476.0
1554,32,94.33,16/01/2024,Maria Garcia,Salvador Alvarado,3835.65,476.0
1556,416,785.62,04/04/2024,Pedro Hernandez,Salvador Alvarado,1615.71,476.0
1557,171,648.79,23/01/2024,Elena Solis,Guasave,2571.96,402.0
1558,61,746.41,25/11/2024,Maria Garcia,Salvador Alvarado,3533.93,476.0
1560,286,736.53,30/08/2024,Carlos Ruiz,Salvador Alvarado,4056.46,476.0
1561,108,791.36,25/11/2024,Luis Lopez,Salvador Alvarado,3249.18,476.0
1562,285,974.16,13/03/2024,Maria Garcia,Los Mochis,5118.38,445.0
1565,221,856.22,08/02/2024,Maria Garcia,Los Mochis,2586.74,445.0
1566,469,54.4,29/05/2024,Juan Perez,Los Mochis,1877.78,445.0
1567,365,867.37,25/09/2024,Carlos Ruiz,Salvador Alvarado,3144.01,476.0
1568,247,836.62,04/05/2024,Carlos Ruiz,Mazatlan,3492.32,406.0
1569,134,935.49,09/03/2024,Ana Martinez,Salvador Alvarado,2570.12,476.0
1570,479,245.27,11/11/2024,Pedro Hernandez,Los Mochis,3824.2,445.0
1571,389,134.79,20/05/2024,Pedro Hernandez,Guasave,3237.68,402.0
1572,334,902.27,15/12/2024,Ana Martinez,Guasave,8435.24,402.0
1573,3,779.59,26/07/2024,Maria Garcia,Guasave,1825.23,402.0
1574,361,327.37,16/07/2024,Elena Solis,Salvador Alvarado,2399.98,476.0
1575,6,124.75,31/01/2024,Ana Martinez,Guasave,5148.5,402.0
1576,282,149.71,31/07/2024,Luis Lopez,Los Mochis,4013.52,445.0
1577,453,196.84,29/05/2024,Elena Solis,Los Mochis,3757.24,445.0
1578,132,649.64,16/10/2024,Pedro Hernandez,Culiacan,3617.65,424.0
1579,68,77.66,29/01/2024,Carlos Ruiz,Los Mochis,2274.15,445.0
1580,13,369.88,13/08/2024,Carlos Ruiz,Culiacan,4291.0,424.0
1581,333,387.61,03/10/2024,Pedro Hernandez,Salvador Alvarado,2954.49,476.0
1582,282,539.05,22/12/2024,Luis Lopez,Los Mochis,4013.52,445.0
1583,74,605.02,21/12/2024,Ana Martinez,Culiacan,3231.36,424.0
1584,107,99.13,10/09/2024,Pedro Hernandez,Culiacan,4145.51,424.0
1585,420,881.3,01/01/2024,Lucia Diaz,Salvador Alvarado,5832.89,476.0
1587,318,786.5,14/01/2024,Luis Lopez,Culiacan,3692.17,424.0
1588,483,703.25,23/06/2024,Luis Lopez,Guasave,2865.96,402.0
1589,228,867.96,13/03/2024,Carlos Ruiz,Mazatlan,5157.48,406.0
1592,1,999.21,10/11/2024,Elena Solis,Culiacan,4076.68,424.0
1593,223,135.03,12/05/2024,Ana Martinez,Mazatlan,3680.59,406.0
1595,347,659.55,02/09/2024,Pedro Hernandez,Guasave,3115.88,402.0
1596,455,380.09,11/06/2024,Ana Martinez,Salvador Alvarado,1894.9,476.0
1598,177,779.92,06/12/2024,Carlos Ruiz,Salvador Alvarado,4583.33,476.0
1599,395,645.56,19/12/2024,Ana Martinez,Culiacan,3603.04,424.0
1603,163,89.54,02/08/2024,Maria Garcia,Mazatlan,3135.06,406.0
1604,123,567.52,23/05/2024,Juan Perez,Mazatlan,4727.9,406.0
1606,259,982.57,29/10/2024,Carlos Ruiz,Culiacan,1452.91,424.0
1608,231,282.65,10/01/2024,Elena Solis,Mazatlan,2724.11,406.0
1610,477,672.84,07/01/2024,Carlos Ruiz,Los Mochis,1664.78,445.0
1614,353,251.09,26/03/2024,Maria Garcia,Salvador Alvarado,2375.06,476.0
1616,148,400.7,08/10/2024,Maria Garcia,Culiacan,4884.71,424.0
1618,318,503.99,09/04/2024,Luis Lopez,Culiacan,3692.17,424.0
1619,346,60.45,25/09/2024,Ana Martinez,Los Mochis,1121.76,445.0
1621,334,134.75,15/05/2024,Ana Martinez,Guasave,8435.24,402.0
1622,408,337.26,20/11/2024,Lucia Diaz,Guasave,2233.27,402.0
1623,62,396.55,24/03/2024,Elena Solis,Los Mochis,3039.72,445.0
1624,457,644.16,01/11/2024,Elena Solis,Culiacan,1779.51,424.0
1625,274,457.76,03/08/2024,Pedro Hernandez,Salvador Alvarado,2210.12,476.0
1627,434,822.46,17/08/2024,Lucia Diaz,Mazatlan,4549.77,406.0
1628,54,932.96,26/07/2024,Lucia Diaz,Guasave,2215.63,402.0
1629,420,945.66,23/03/2024,Lucia Diaz,Salvador Alvarado,5832.89,476.0
1630,255,822.66,11/09/2024,Carlos Ruiz,Culiacan,4247.88,424.0
1632,285,69.99,01/05/2024,Maria Garcia,Los Mochis,5118.38,445.0
1633,176,528.83,09/12/2024,Luis Lopez,Salvador Alvarado,2500.05,476.0
1634,73,710.26,29/12/2024,Ana Martinez,Salvador Alvarado,2504.27,476.0
1635,63,818.45,25/03/2024,Carlos Ruiz,Los Mochis,2948.14,445.0
1638,109,211.89,17/11/2024,Carlos Ruiz,Mazatlan,2253.68,406.0
1640,202,701.04,30/06/2024,Pedro Hernandez,Salvador Alvarado,2123.14,476.0
1643,459,941.58,10/06/2024,Luis Lopez,Culiacan,2300.8,424.0
1645,477,55.06,04/12/2024,Carlos Ruiz,Los Mochis,1664.78,445.0
1646,77,163.99,20/07/2024,Pedro Hernandez,Guasave,1510.31,402.0
1648,185,780.87,30/04/2024,Elena Solis,Salvador Alvarado,2887.89,476.0
1649,334,718.65,18/06/2024,Ana Martinez,Guasave,8435.24,402.0
1650,385,940.08,10/04/2024,Ana Martinez,Culiacan,6091.74,424.0
1651,434,677.4,19/11/2024,Lucia Diaz,Mazatlan,4549.77,406.0
1653,155,840.39,27/12/2024,Lucia Diaz,Mazatlan,5137.92,406.0
1654,133,979.1,10/01/2024,Carlos Ruiz,Salvador Alvarado,5198.82,476.0
1655,388,653.84,04/04/2024,Juan Perez,Mazatlan,2210.81,406.0
1656,388,182.73,24/04/2024,Juan Perez,Mazatlan,2210.81,406.0
1657,432,328.29,04/09/2024,Juan Perez,Mazatlan,4233.14,406.0
1658,14,520.7,15/06/2024,Lucia Diaz,Los Mochis,3942.61,445.0
1659,246,953.62,07/05/2024,Juan Perez,Guasave,2651.71,402.0
1660,78,743.31,14/07/2024,Luis Lopez,Los Mochis,5405.27,445.0
1663,286,64.2,22/11/2024,Carlos Ruiz,Salvador Alvarado,4056.46,476.0
1664,319,612.8,19/09/2024,Maria Garcia,Guasave,3500.44,402.0
1667,218,132.08,28/05/2024,Luis Lopez,Mazatlan,4628.45,406.0
1668,483,168.55,27/04/2024,Luis Lopez,Guasave,2865.96,402.0
1670,385,181.89,05/03/2024,Ana Martinez,Culiacan,6091.74,424.0
1671,289,648.33,05/12/2024,Lucia Diaz,Salvador Alvarado,3003.32,476.0
1672,471,780.64,03/02/2024,Elena Solis,Salvador Alvarado,3888.39,476.0
1673,275,589.0,21/01/2024,Luis Lopez,Mazatlan,4422.84,406.0
1675,212,249.6,28/09/2024,Lucia Diaz,Guasave,579.92,402.0
1677,390,997.3,10/03/2024,Elena Solis,Los Mochis,1750.35,445.0
1678,176,403.12,20/04/2024,Luis Lopez,Salvador Alvarado,2500.05,476.0
1679,11,955.4,10/07/2024,Juan Perez,Los Mochis,4188.45,445.0
1680,238,952.94,21/08/2024,Ana Martinez,Salvador Alvarado,3538.71,476.0
1682,305,654.44,10/02/2024,Juan Perez,Culiacan,1477.63,424.0
1683,183,703.62,22/11/2024,Juan Perez,Culiacan,3787.59,424.0
1684,44,505.42,18/08/2024,Maria Garcia,Culiacan,2237.97,424.0
1685,243,210.52,06/11/2024,Ana Martinez,Los Mochis,3526.83,445.0
1686,2,385.87,10/02/2024,Carlos Ruiz,Mazatlan,1613.64,406.0
1687,9,688.72,30/09/2024,Lucia Diaz,Culiacan,3381.02,424.0
1688,137,780.36,03/07/2024,Juan Perez,Culiacan,1556.31,424.0
1689,207,368.05,02/01/2024,Lucia Diaz,Guasave,1566.45,402.0
1691,132,644.69,07/09/2024,Pedro Hernandez,Culiacan,3617.65,424.0
1694,116,747.28,04/12/2024,Ana Martinez,Los Mochis,3941.16,445.0
1698,334,640.46,21/12/2024,Ana Martinez,Guasave,8435.24,402.0
1699,376,925.66,20/08/2024,Carlos Ruiz,Guasave,1367.88,402.0
1701,307,725.42,31/01/2024,Ana Martinez,Guasave,5671.54,402.0
1706,334,858.35,12/02/2024,Ana Martinez,Guasave,8435.24,402.0
1708,368,386.34,15/07/2024,Lucia Diaz,Mazatlan,1678.89,406.0
1711,372,378.9,29/04/2024,Pedro Hernandez,Los Mochis,4919.76,445.0
1713,366,961.37,30/06/2024,Ana Martinez,Guasave,2668.35,402.0
1714,38,218.15,04/09/2024,Carlos Ruiz,Los Mochis,5266.6,445.0
1715,112,843.85,30/10/2024,Maria Garcia,Culiacan,2674.9,424.0
1716,178,353.19,29/04/2024,Pedro Hernandez,Guasave,3284.65,402.0
1717,11,584.52,19/09/2024,Juan Perez,Los Mochis,4188.45,445.0
1718,64,29.68,24/03/2024,Elena Solis,Los Mochis,1652.5,445.0
1719,89,437.46,14/07/2024,Juan Perez,Los Mochis,3977.56,445.0
1721,353,837.39,16/05/2024,Maria Garcia,Salvador Alvarado,2375.06,476.0
1722,280,679.94,13/09/2024,Lucia Diaz,Culiacan,2035.03,424.0
1723,242,114.57,19/08/2024,Luis Lopez,Culiacan,2354.41,424.0
1725,3,401.96,29/05/2024,Maria Garcia,Guasave,1825.23,402.0
1727,485,998.9,23/01/2024,Pedro Hernandez,Mazatlan,5552.24,406.0
1729,78,840.89,21/05/2024,Luis Lopez,Los Mochis,5405.27,445.0
1732,177,50.48,01/08/2024,Carlos Ruiz,Salvador Alvarado,4583.33,476.0
1733,50,413.28,09/10/2024,Elena Solis,Salvador Alvarado,7771.12,476.0
1734,242,11.6,06/09/2024,Luis Lopez,Culiacan,2354.41,424.0
1735,106,369.66,08/12/2024,Maria Garcia,Mazatlan,4375.33,406.0
1736,141,121.16,31/07/2024,Luis Lopez,Los Mochis,3311.59,445.0
1740,10,219.53,23/10/2024,Lucia Diaz,Salvador Alvarado,1953.38,476.0
1741,101,249.68,26/09/2024,Carlos Ruiz,Salvador Alvarado,6296.35,476.0
1742,107,620.23,06/09/2024,Pedro Hernandez,Culiacan,4145.51,424.0
1745,227,782.94,13/08/2024,Maria Garcia,Los Mochis,1816.11,445.0
1746,264,328.99,27/04/2024,Lucia Diaz,Culiacan,2929.5,424.0
1748,254,158.23,02/04/2024,Elena Solis,Culiacan,4959.58,424.0
1749,223,999.25,17/10/2024,Ana Martinez,Mazatlan,3680.59,406.0
1750,161,127.32,05/05/2024,Maria Garcia,Mazatlan,4693.41,406.0
1751,451,665.64,09/05/2024,Luis Lopez,Culiacan,4119.26,424.0
1752,88,564.93,18/12/2024,Elena Solis,Mazatlan,4640.8,406.0
1756,284,639.64,11/07/2024,Elena Solis,Culiacan,4742.85,424.0
1757,408,176.87,29/10/2024,Lucia Diaz,Guasave,2233.27,402.0
1762,9,624.82,10/07/2024,Lucia Diaz,Culiacan,3381.02,424.0
1765,48,754.33,04/12/2024,Carlos Ruiz,Mazatlan,2824.84,406.0
1766,50,967.54,19/04/2024,Elena Solis,Salvador Alvarado,7771.12,476.0
1767,1,513.78,24/07/2024,Elena Solis,Culiacan,4076.68,424.0
1768,88,401.2,11/08/2024,Elena Solis,Mazatlan,4640.8,406.0
1769,34,613.32,12/11/2024,Juan Perez,Guasave,3660.38,402.0
1771,406,838.4,12/06/2024,Elena Solis,Culiacan,2387.21,424.0
1773,62,511.28,03/06/2024,Elena Solis,Los Mochis,3039.72,445.0
1775,115,527.16,10/07/2024,Maria Garcia,Guasave,3824.47,402.0
1776,26,591.01,08/01/2024,Juan Perez,Mazatlan,732.21,406.0
1778,9,205.85,26/07/2024,Lucia Diaz,Culiacan,3381.02,424.0
1780,483,571.78,25/12/2024,Luis Lopez,Guasave,2865.96,402.0
1781,459,428.97,15/09/2024,Luis Lopez,Culiacan,2300.8,424.0
1782,479,474.29,14/03/2024,Pedro Hernandez,Los Mochis,3824.2,445.0
1784,134,222.68,18/08/2024,Ana Martinez,Salvador Alvarado,2570.12,476.0
1787,368,361.46,22/01/2024,Lucia Diaz,Mazatlan,1678.89,406.0
1790,174,385.17,01/01/2024,Carlos Ruiz,Los Mochis,6088.72,445.0
1791,67,918.48,22/01/2024,Juan Perez,Guasave,2144.11,402.0
1792,312,845.8,04/07/2024,Ana Martinez,Salvador Alvarado,3573.36,476.0
1794,119,50.73,23/08/2024,Pedro Hernandez,Los Mochis,1626.57,445.0
1795,482,520.1,11/01/2024,Elena Solis,Guasave,1599.66,402.0
1796,203,511.94,19/11/2024,Carlos Ruiz,Los Mochis,3343.17,445.0
1798,55,145.59,04/08/2024,Carlos Ruiz,Culiacan,3581.7,424.0
1801,181,977.66,18/02/2024,Elena Solis,Salvador Alvarado,3275.68,476.0
1804,147,300.72,20/11/2024,Carlos Ruiz,Los Mochis,992.22,445.0
1805,393,972.77,21/03/2024,Maria Garcia,Salvador Alvarado,1859.04,476.0
1806,17,448.48,12/01/2024,Ana Martinez,Salvador Alvarado,3332.78,476.0
1807,75,815.55,18/12/2024,Juan Perez,Los Mochis,1001.67,445.0
1809,161,31.35,06/07/2024,Maria Garcia,Mazatlan,4693.41,406.0
1810,209,487.29,26/04/2024,Luis Lopez,Salvador Alvarado,4818.18,476.0
1811,173,827.88,05/06/2024,Luis Lopez,Mazatlan,2380.34,406.0
1812,405,396.51,23/01/2024,Elena Solis,Los Mochis,2716.18,445.0
1813,189,362.74,24/04/2024,Juan Perez,Salvador Alvarado,1818.84,476.0
1814,275,381.85,13/02/2024,Luis Lopez,Mazatlan,4422.84,406.0
1815,127,779.16,05/05/2024,Lucia Diaz,Los Mochis,5818.89,445.0
1817,291,359.55,29/05/2024,Carlos Ruiz,Salvador Alvarado,5123.68,476.0
1818,287,479.63,10/05/2024,Elena Solis,Salvador Alvarado,2384.47,476.0
1819,255,776.6,24/12/2024,Carlos Ruiz,Culiacan,4247.88,424.0
1820,372,627.22,14/01/2024,Pedro Hernandez,Los Mochis,4919.76,445.0
1822,141,701.59,08/11/2024,Luis Lopez,Los Mochis,3311.59,445.0
1823,27,986.95,30/01/2024,Ana Martinez,Guasave,1785.99,402.0
1825,254,269.43,05/12/2024,Elena Solis,Culiacan,4959.58,424.0
1826,368,736.21,04/03/2024,Lucia Diaz,Mazatlan,1678.89,406.0
1827,131,132.56,23/12/2024,Elena Solis,Salvador Alvarado,1737.42,476.0
1828,46,316.28,30/12/2024,Maria Garcia,Culiacan,1531.36,424.0
1829,22,989.02,16/03/2024,Juan Perez,Mazatlan,5956.73,406.0
1830,177,639.27,14/10/2024,Carlos Ruiz,Salvador Alvarado,4583.33,476.0
1831,366,284.44,19/08/2024,Ana Martinez,Guasave,2668.35,402.0
1833,217,649.66,02/04/2024,Lucia Diaz,Mazatlan,6529.51,406.0
1834,385,113.6,17/01/2024,Ana Martinez,Culiacan,6091.74,424.0
1835,206,390.82,07/12/2024,Luis Lopez,Salvador Alvarado,2966.49,476.0
1836,125,542.21,11/11/2024,Luis Lopez,Mazatlan,4026.39,406.0
1839,141,513.12,12/01/2024,Luis Lopez,Los Mochis,3311.59,445.0
1840,18,310.79,24/05/2024,Pedro Hernandez,Los Mochis,2880.35,445.0
1841,99,419.42,02/01/2024,Luis Lopez,Los Mochis,3115.62,445.0
1842,43,807.58,21/05/2024,Maria Garcia,Culiacan,4402.54,424.0
1844,454,997.12,08/04/2024,Elena Solis,Guasave,4435.04,402.0
1846,405,251.86,23/04/2024,Elena Solis,Los Mochis,2716.18,445.0
1847,64,164.59,15/10/2024,Elena Solis,Los Mochis,1652.5,445.0
1848,3,253.05,26/07/2024,Maria Garcia,Guasave,1825.23,402.0
1849,34,938.58,16/01/2024,Juan Perez,Guasave,3660.38,402.0
1850,461,605.36,11/01/2024,Juan Perez,Salvador Alvarado,3145.29,476.0
1851,226,514.73,07/12/2024,Luis Lopez,Culiacan,1523.77,424.0
1853,11,684.95,21/08/2024,Juan Perez,Los Mochis,4188.45,445.0
1856,71,228.68,20/11/2024,Elena Solis,Mazatlan,3575.99,406.0
1858,78,925.4,02/01/2024,Luis Lopez,Los Mochis,5405.27,445.0
1860,81,742.56,17/06/2024,Carlos Ruiz,Salvador Alvarado,3483.29,476.0
1861,259,434.17,30/05/2024,Carlos Ruiz,Culiacan,1452.91,424.0
1862,223,647.8,02/08/2024,Ana Martinez,Mazatlan,3680.59,406.0
1863,461,688.12,02/08/2024,Juan Perez,Salvador Alvarado,3145.29,476.0
1864,184,255.62,14/05/2024,Ana Martinez,Culiacan,4321.23,424.0
1865,387,514.67,17/08/2024,Lucia Diaz,Culiacan,1308.61,424.0
1866,231,712.15,03/10/2024,Elena Solis,Mazatlan,2724.11,406.0
1867,89,44.57,23/01/2024,Juan Perez,Los Mochis,3977.56,445.0
1868,302,379.02,31/07/2024,Carlos Ruiz,Los Mochis,445.91,445.0
1870,366,496.11,28/08/2024,Ana Martinez,Guasave,2668.35,402.0
1871,113,67.1,24/01/2024,Ana Martinez,Mazatlan,4681.52,406.0
1872,388,113.44,27/12/2024,Juan Perez,Mazatlan,2210.81,406.0
1873,286,707.39,12/02/2024,Carlos Ruiz,Salvador Alvarado,4056.46,476.0
1874,29,520.11,05/03/2024,Juan Perez,Salvador Alvarado,1169.65,476.0
1875,333,955.76,27/12/2024,Pedro Hernandez,Salvador Alvarado,2954.49,476.0
1876,430,45.47,12/09/2024,Pedro Hernandez,Los Mochis,2315.44,445.0
1878,315,138.51,11/10/2024,Carlos Ruiz,Los Mochis,4900.77,445.0
1880,457,94.2,19/05/2024,Elena Solis,Culiacan,1779.51,424.0
1881,366,357.79,01/11/2024,Ana Martinez,Guasave,2668.35,402.0
1882,249,534.68,28/06/2024,Ana Martinez,Salvador Alvarado,5483.43,476.0
1883,109,404.98,22/07/2024,Carlos Ruiz,Mazatlan,2253.68,406.0
1886,71,528.08,27/07/2024,Elena Solis,Mazatlan,3575.99,406.0
1887,291,221.39,14/10/2024,Carlos Ruiz,Salvador Alvarado,5123.68,476.0
1888,245,923.48,17/12/2024,Lucia Diaz,Los Mochis,2118.7,445.0
1890,289,268.98,19/09/2024,Lucia Diaz,Salvador Alvarado,3003.32,476.0
1891,250,193.97,03/01/2024,Maria Garcia,Culiacan,2930.91,424.0
1892,148,427.81,10/04/2024,Maria Garcia,Culiacan,4884.71,424.0
1893,130,581.06,07/08/2024,Pedro Hernandez,Los Mochis,1500.52,445.0
1894,127,788.73,10/07/2024,Lucia Diaz,Los Mochis,5818.89,445.0
1896,143,694.26,08/06/2024,Pedro Hernandez,Salvador Alvarado,3580.56,476.0
1897,44,391.22,15/06/2024,Maria Garcia,Culiacan,2237.97,424.0
1898,361,40.4,31/01/2024,Elena Solis,Salvador Alvarado,2399.98,476.0
1900,178,752.41,27/11/2024,Pedro Hernandez,Guasave,3284.65,402.0
1901,28,626.87,20/03/2024,Pedro Hernandez,Culiacan,3190.48,424.0
1903,101,770.23,21/08/2024,Carlos Ruiz,Salvador Alvarado,6296.35,476.0
1906,382,778.51,23/09/2024,Luis Lopez,Salvador Alvarado,2765.37,476.0
1908,50,921.58,06/03/2024,Elena Solis,Salvador Alvarado,7771.12,476.0
1909,13,205.21,24/06/2024,Carlos Ruiz,Culiacan,4291.0,424.0
1910,83,436.62,12/08/2024,Juan Perez,Salvador Alvarado,839.99,476.0
1911,70,843.41,31/07/2024,Carlos Ruiz,Culiacan,1549.34,424.0
1912,31,620.98,22/01/2024,Lucia Diaz,Mazatlan,4007.48,406.0
1913,81,679.62,04/07/2024,Carlos Ruiz,Salvador Alvarado,3483.29,476.0
1915,318,17.12,06/05/2024,Luis Lopez,Culiacan,3692.17,424.0
1916,434,693.24,03/03/2024,Lucia Diaz,Mazatlan,4549.77,406.0
1917,60,60.27,21/11/2024,Ana Martinez,Guasave,4568.57,402.0
1918,216,132.63,06/11/2024,Lucia Diaz,Mazatlan,2126.98,406.0
1919,372,671.01,11/12/2024,Pedro Hernandez,Los Mochis,4919.76,445.0
1921,181,460.85,26/04/2024,Elena Solis,Salvador Alvarado,3275.68,476.0
1923,22,354.32,28/02/2024,Juan Perez,Mazatlan,5956.73,406.0
1924,42,449.62,08/07/2024,Luis Lopez,Guasave,4837.82,402.0
1926,455,953.18,28/09/2024,Ana Martinez,Salvador Alvarado,1894.9,476.0
1927,286,435.09,12/07/2024,Carlos Ruiz,Salvador Alvarado,4056.46,476.0
1932,174,253.43,04/07/2024,Carlos Ruiz,Los Mochis,6088.72,445.0
1934,47,745.48,17/02/2024,Maria Garcia,Culiacan,4200.35,424.0
1935,125,536.76,10/06/2024,Luis Lopez,Mazatlan,4026.39,406.0
1937,110,253.4,23/08/2024,Maria Garcia,Guasave,1617.54,402.0
1939,115,146.06,11/07/2024,Maria Garcia,Guasave,3824.47,402.0
1940,435,253.2,16/10/2024,Carlos Ruiz,Los Mochis,2211.73,445.0
1941,127,671.2,15/04/2024,Lucia Diaz,Los Mochis,5818.89,445.0
1942,239,177.39,21/11/2024,Luis Lopez,Culiacan,1805.32,424.0
1944,291,825.72,04/10/2024,Carlos Ruiz,Salvador Alvarado,5123.68,476.0
1945,472,613.1,23/12/2024,Luis Lopez,Mazatlan,1774.04,406.0
1946,410,354.73,03/06/2024,Lucia Diaz,Los Mochis,2655.46,445.0
1947,82,941.35,21/03/2024,Juan Perez,Culiacan,2318.51,424.0
1948,348,977.92,21/02/2024,Elena Solis,Guasave,4152.58,402.0
1949,239,376.82,06/09/2024,Luis Lopez,Culiacan,1805.32,424.0
1950,276,869.52,15/05/2024,Luis Lopez,Culiacan,2025.44,424.0
1951,142,667.33,12/11/2024,Luis Lopez,Guasave,4422.65,402.0
1952,294,701.26,11/07/2024,Carlos Ruiz,Salvador Alvarado,2592.21,476.0
1954,144,542.26,13/07/2024,Juan Perez,Guasave,1980.93,402.0
1956,105,210.25,06/12/2024,Luis Lopez,Mazatlan,1805.57,406.0
1957,272,969.9,05/07/2024,Carlos Ruiz,Los Mochis,4315.67,445.0
1959,68,840.53,27/07/2024,Carlos Ruiz,Los Mochis,2274.15,445.0
1960,11,904.49,19/10/2024,Juan Perez,Los Mochis,4188.45,445.0
1961,59,564.27,22/06/2024,Luis Lopez,Salvador Alvarado,3057.53,476.0
1963,70,705.93,22/12/2024,Carlos Ruiz,Culiacan,1549.34,424.0
1965,256,559.68,05/11/2024,Ana Martinez,Guasave,3237.5,402.0
1966,272,230.43,20/04/2024,Carlos Ruiz,Los Mochis,4315.67,445.0
1967,366,568.64,13/01/2024,Ana Martinez,Guasave,2668.35,402.0
1968,272,439.28,04/10/2024,Carlos Ruiz,Los Mochis,4315.67,445.0
1969,217,444.15,05/05/2024,Lucia Diaz,Mazatlan,6529.51,406.0
1971,152,615.9,12/10/2024,Maria Garcia,Los Mochis,3150.7,445.0
1972,377,854.21,02/04/2024,Maria Garcia,Mazatlan,2486.35,406.0
1973,200,988.79,30/12/2024,Ana Martinez,Guasave,2319.62,402.0
1974,218,575.74,11/03/2024,Luis Lopez,Mazatlan,4628.45,406.0
1975,142,630.68,28/03/2024,Luis Lopez,Guasave,4422.65,402.0
1976,469,34.25,01/10/2024,Juan Perez,Los Mochis,1877.78,445.0
1977,235,960.21,28/10/2024,Elena Solis,Los Mochis,4488.88,445.0
1978,161,680.5,08/11/2024,Maria Garcia,Mazatlan,4693.41,406.0
1979,181,99.73,16/06/2024,Elena Solis,Salvador Alvarado,3275.68,476.0
1980,30,434.16,07/09/2024,Luis Lopez,Culiacan,2378.77,424.0
1981,265,836.23,07/12/2024,Lucia Diaz,Mazatlan,1744.27,406.0
1983,64,864.6,02/02/2024,Elena Solis,Los Mochis,1652.5,445.0
1985,35,694.41,18/05/2024,Maria Garcia,Guasave,2796.6,402.0
1987,95,277.5,20/05/2024,Carlos Ruiz,Salvador Alvarado,3135.69,476.0
1988,107,915.87,18/04/2024,Pedro Hernandez,Culiacan,4145.51,424.0
1991,5,284.94,23/02/2024,Lucia Diaz,Los Mochis,3731.07,445.0
1992,75,83.48,22/01/2024,Juan Perez,Los Mochis,1001.67,445.0
1993,466,578.26,06/04/2024,Lucia Diaz,Mazatlan,1698.45,406.0
1995,112,105.85,21/10/2024,Maria Garcia,Culiacan,2674.9,424.0
1997,262,460.29,11/03/2024,Lucia Diaz,Los Mochis,2328.14,445.0
1998,48,457.56,26/08/2024,Carlos Ruiz,Mazatlan,2824.84,406.0
1999,35,743.97,25/04/2024,Maria Garcia,Guasave,2796.6,402.0
